,chip_id,num_cloud_pixels_in_label
6894,yyjq,262144
6895,ywdv,74540
6896,yxld,262144
6897,yvlu,0
6898,yyjx,258315
6899,yzbs,0
6900,ywmd,256435
6901,yxvj,0
6902,yzfk,262144
6903,yxzm,262144
6904,yvwy,262144
6905,yvqq,262144
6906,yzce,29348
6907,yvrs,66696
6908,yyrt,0
6909,ywxo,66241
6910,yxoy,262144
6911,yxuc,262144
6912,ywyl,50382
6913,yvjn,215858
6914,yvti,0
6915,ywts,262144
6916,yzhj,205588
6917,ywcm,0
6918,yxmn,160369
6919,yzao,262144
6920,yyfb,0
6921,yvvp,143591
6922,yxtc,262144
6923,yvzu,180041
6924,ywwl,0
6925,yxlg,262144
6926,yyjs,0
6927,ywfp,262144
6928,yxkw,83609
6929,yzcw,262144
6930,yvpv,0
6931,ywkj,49782
6932,yxlm,262144
6933,ywcv,165263
6934,yzbw,0
6935,ywer,0
6936,yyka,0
6937,yyhh,0
6938,yxga,0
6939,yvmd,262107
6940,yxnp,262144
6941,yxqr,0
6942,ywtb,23968
6943,yxcy,12959
6944,ywma,262144
6945,yvvy,262144
6946,yzdu,77696
6947,ywlr,0
6948,yyav,14984
6949,yvnz,0
6950,ywuy,247106
6951,yxsl,171031
6952,yzbo,0
6953,yytp,0
6954,yvpk,262144
6955,yvtn,0
6956,yyie,0
6957,yvlq,10785
6958,yvwr,60895
6959,ywqq,1756
6960,yzkr,262144
6961,yzit,209241
6962,yzmn,262144
6963,yznf,81717
6964,yzjf,175528
6965,yziw,33606
6966,zxpu,262144
6967,zvfz,69508
6968,zxod,262144
6969,zvwg,103854
6970,zvoe,262144
6971,zwxy,262144
6972,zvlh,231049
6973,zvue,243126
6974,zvha,230992
6975,zxju,10876
6976,zxch,262144
6977,zxic,38664
6978,zwvz,262144
6979,zxpk,262144
6980,zxgd,262144
6981,zxjn,138112
6982,zwgd,4964
6983,zxsj,262144
6984,zwwd,22555
6985,zxpe,259995
6986,zvnk,226910
6987,zwet,262144
6988,zwna,258534
6989,zwdw,260189
6990,zvla,262144
6991,zxid,262144
6992,zvhf,261631
6993,zwmk,228719
6994,zwev,262144
6995,zwht,262144
6996,zwre,14010
6997,zwqd,224686
6998,zvry,227432
6999,zwnm,86450
7000,zwgq,119444
7001,zvjd,0
7002,zwtl,0
7003,zxxo,43888
7004,zvuh,262144
7005,zxym,260976
7006,zvyr,85582
7007,zwsl,262144
7008,zvok,170060
7009,zvxs,20484
7010,zvgz,262144
7011,zvua,262144
7012,zwky,262144
7013,zvjz,177807
7014,zxkg,0
7015,zvho,262144
7016,zwwl,262144
